CO2,H2,Ar,N2,CH4,O2,CO,H2S,feed_source,template_name,mixture_size,active_components
0.96,0.007364191499697597,0.0037269762640666938,0.02379375193780772,0.004347074519544575,3.0461726942507236e-05,0.0007359982913962723,1.5457605446773321e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.003806611025866518,0.0038847720775411886,0.021597652579809258,0.009938672103908258,2.9194082388134206e-05,0.0007418540326233315,1.2440978633475114e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.005894274668827004,0.0011377555015420313,0.023934389587716702,0.008546515413096636,1.287857395827326e-05,0.00047241646718479435,1.769787674590649e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.0028075635738797067,0.0038376928897026134,0.023979388234639278,0.008866768107756273,8.867444231121408e-06,0.000496662329353969,3.0574204370749006e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.00741626013741617,0.003427298969612077,0.023491166442458557,0.005525333708408676,9.582378747261e-06,0.0001277978919103813,2.560471446921828e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.004545252578572383,0.0015056465027627843,0.02384648338959494,0.009506336342957014,2.0235155225041802e-06,0.0005923334551278213,1.924215462584121e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0017939295600223938,0.0011966207893538718,0.019174704952184624,0.007249612984864625,6.393143616801399e-06,0.0005779061188942566,8.324510634577748e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0003623835831792216,0.0032951394829235942,0.01962136796776115,0.0062088653723704045,2.3356450804460152e-05,0.000485560880847964,3.326262113234237e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0009860078497677862,0.0037060184318649706,0.021826784657525338,0.0028540823050611716,1.2564051779759935e-05,0.000609921666302611,4.621037698391303e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0027410682075822796,0.00212923434462184,0.015054039226938178,0.009664465836344798,2.2850891985018288e-05,0.0003833530039304771,4.9884885974372086e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0049878344854841355,0.000291705243671164,0.018416474108581785,0.006254890674746144,3.900001824496517e-05,5.358396821076174e-06,4.737072450757048e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.005351730618908507,0.0009161705847250867,0.014389374316814488,0.008706711765428579,3.7146965244284315e-05,0.0005954788479798958,3.386900899185952e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0014811527589126971,0.0015959708672816319,0.01837047689862532,0.008497478604942764,1.0598515302153869e-05,4.2822551592281044e-05,1.4998033431811771e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.004253497027333918,0.0034404993990412693,0.020390843391441166,0.0012514287653537803,9.193823515349978e-06,0.000654315113316367,2.2247999817945175e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0022084594579475764,0.0037964943921742008,0.0227205619877804,0.0010294452001327848,2.332084967750753e-06,0.00023881291095343362,3.8939660438818994e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.006901368205671726,0.00335722616167646,0.011803564535341541,0.007493942881013349,2.2210148739100137e-05,0.0004206237381397598,1.0643294180907866e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.005130667624406581,0.0022052315451712634,0.021998875478526997,0.0004680409852391118,1.3669072836959023e-05,0.00017851775845594724,4.997535363167477e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0035634771843154815,0.0005604308357791986,0.018414570422245355,0.006740834677263384,2.1685505153962687e-05,0.000696964389629037,2.036985613605778e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.007283509007190713,0.0007651321742524657,0.016567107734844936,0.005096546823781169,1.9973620159322302e-05,0.00026424922448753255,3.481415283889365e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0042762798878520905,0.002409949263750353,0.01643018398335409,0.006218166034338022,2.5811875812731885e-05,0.0006369255722926705,2.683382600065979e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,5.1901938739206984e-05,0.0012684328907280732,0.021480574527272575,0.00716440317129122,2.0177206513645662e-05,1.0188010839454525e-05,4.322254615848819e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.007355196137469628,0.0009486634562100451,0.012271566696713193,0.008857000946394423,7.3758866713566775e-06,0.0005597898458479792,4.0703069340355946e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.001308964928227234,0.003925955093687515,0.02218137548068864,0.0023245518561435985,1.3906955479558316e-05,0.00024417540631956075,1.0702794539199352e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.007324115610010129,0.003984702499098239,0.008170155968113086,0.009766251680650873,2.4278297162531363e-06,0.0007477868547250068,4.559557686438148e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.005674483703398181,0.0011908280150960842,0.013294077391178027,0.009407161576019295,2.967961927799516e-05,0.00040248090576258585,1.2887892678581936e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.006469015399263099,0.003998531492795431,0.009121084882551393,0.009980396474986013,3.0362395832721264e-05,0.00039857662065165576,2.0327339197148166e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0009225333957349757,0.0030466092038419356,0.014270658488149011,0.0016214200301021366,3.505954236889923e-05,9.976506001999366e-05,3.954279783065211e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0018446081976123095,0.002116346941526909,0.007903343887868501,0.0074427774645326565,2.334957588783633e-05,0.000666304896564523,3.2690360072811305e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0052301030280733464,0.0034395480814628406,0.003015237213193876,0.007984852921270342,2.4154080796804688e-05,0.00030572660413954474,3.780710632636064e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,1.0514694353477528e-06,3.4733680256679546e-05,0.01668269258039523,0.003078527085697297,1.528168354042355e-05,0.00018763128435960968,8.221631542917385e-08,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.006607920041410171,0.0023177557995919897,0.0036617566404652884,0.006988403838135064,2.412680995440945e-05,0.00039843084253238855,1.606027910706328e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.00187695914396665,0.0005239351234050287,0.01626256397634883,0.0010151608002981827,3.581730626712992e-05,0.00028545271874965377,1.1093096454499186e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.002903461268529251,0.001721149070954806,0.01368741464986445,0.0012163082280697642,1.7065763483300243e-05,0.00045021652190144716,4.384497196998705e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.004405629528238417,0.00015498739090230053,0.01353859745350797,0.0011317500542744419,2.102248929096378e-05,0.000744010865690691,4.00221809523188e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0005181863155396357,0.0008091950117400178,0.01640003375631365,0.0022570900759301196,8.230557772177295e-07,9.945612091414341e-06,4.726172607966667e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0069874001346526575,0.001693305270993554,0.00411107451563331,0.006871015182377416,1.2604014319755535e-05,0.00032078758241331474,3.8132996100082955e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0018487079992435987,0.0031622221466666225,0.0048817194445473396,0.009775733157415584,3.853841262926831e-05,0.0002890525183532772,4.026321144328778e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.007293296145100265,6.822811525106028e-05,0.006703541305598611,0.00587151371834229,1.4475319225506361e-05,4.62804808812431e-05,2.664915601041758e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0002662634335828796,0.0004392096995264412,0.01800711790455538,0.0012046319296179465,3.7851319120438754e-05,4.3518654182066156e-05,1.4070594148661437e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0019314270931012484,0.0037613900012586233,0.008875473779457719,0.004938597955459557,3.708864914552246e-05,0.00045417334026898247,1.849181308366153e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.004268755169914871,0.0037980598627209944,0.008342600956204262,0.0034351773360541925,2.1296663884173334e-05,0.00013407298735137088,3.702387015412423e-08,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0033774399015280843,0.003488405523629826,0.004222490837433944,0.008214849185359772,1.1273255515809458e-05,0.0006855241918681454,1.7104664435497188e-08,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0007935866966147921,0.002862879110684804,0.008038851516924834,0.00809864758646439,2.755264576073012e-05,0.00017572461048285552,2.7578330676121963e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0011113367398733265,0.002919613339866257,0.00863921369917025,0.006925234903494941,2.533349102136325e-05,0.00037472327420383616,4.544552370046028e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.002769785843050271,0.003912332736532992,0.002580983970161943,0.009972200781499456,2.554047056405915e-05,0.0007370718296495389,2.0843685417602456e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0023824844105478707,0.0018449035240596112,0.011006924813192272,0.004369981301270094,3.809590283256499e-05,0.00035380516345834474,3.8048846392582668e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0017247769838748112,0.0010888149101053878,0.005645307349577652,0.0011117185681290686,3.6782064203347094e-05,0.00038881829931179245,3.7818247979496514e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,6.210020274469228e-05,0.0004934338317585427,0.008947692501684864,8.671416417199782e-05,1.084415209576914e-05,0.0003948840584974848,4.331089046657897e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0023272968121117728,0.002009883548448446,0.004216119249786083,0.001390166496110654,1.2242581062719956e-05,4.3712573927835206e-05,5.787385524972705e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.004123053762389194,0.0024304776419929197,0.0021116411879950952,0.0008350487274175145,1.309979764435524e-05,0.0004848253202954806,1.8535622654487694e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0009097581962519859,0.00026957903555003133,0.0014743676091031335,0.007078693823716276,2.415426305149237e-05,0.00024049230152839256,2.9547707986974145e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0003889747273560692,6.469277670137722e-05,0.0051194289498034395,0.0037517862488989613,2.7559273253282765e-05,0.0006459424814468267,1.615542540052158e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.007322075786766705,0.001704073884450964,0.000223383856573377,0.0005887053693435704,1.5517874136921424e-05,0.00014313286522650508,3.1103635019661694e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0011705744332015427,0.000653735696621344,0.005687917173290492,0.001908508800987647,6.25503271743845e-06,0.0005722951863439371,7.136768376062503e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.006895598198850598,0.0003755968504875775,0.0018086839691911405,0.00047095955617684017,1.9160069710271382e-05,0.0004294603853627521,5.409702208295853e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0001712861293603166,0.0023123582469141697,0.0032292684712546932,0.003520339686625773,3.59529206915226e-05,0.0007290432892115782,1.7512559419566217e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,6.967338217971951e-05,0.0035159480597719587,0.0042275016295325605,0.001986315901894814,1.4758682189007467e-06,0.00019624362241421874,2.8415359878373666e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.004595286011665901,0.000140073242038771,0.004251986637438209,0.00025101208568169265,2.4220634484192198e-05,0.0007330684932715045,4.352895419736799e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0005835792420271331,0.00016473736148998875,0.002412685663847529,0.006644978933784136,1.1849568244527263e-05,0.0001805783055541131,1.590925052581448e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0006996600939958897,0.0038371763551687567,0.0038655373212105964,0.0011175891952750904,3.604530000216056e-05,0.0004425877721988232,1.4039621486915833e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.003756467446990213,0.001886449779048241,0.0008803228457256629,0.0028256794624514216,8.072036560121485e-06,0.0006380675861245174,4.940843099830637e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0061453244525470985,0.0036833040510905334,0.00010259711178694393,3.8766404346165906e-05,1.545564320125957e-05,1.2704441111815781e-05,1.8478959161923454e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0008802040651487066,0.0003423453960484063,0.0020940709056443325,0.006561067786956663,3.784659916699881e-05,8.168729276485795e-05,2.7779542700434357e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0007661822427545953,0.0017398273234266787,0.0012166634536204294,0.006026254030281387,3.3092859444902657e-06,0.00024679139216386627,9.722718085628674e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,1.712378556599479e-05,0.0025332674034141875,0.0058372133987556534,0.0012735107696947164,3.0145062812514627e-05,0.00030440446302095137,4.335116735990725e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.004448762833701213,0.001845806757528868,0.0014241418285789278,0.0016067241736539735,2.4255413222190204e-06,0.0006674357907125973,4.7030745022096576e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.9987658218247037,1e-06,1e-06,0.0011362254631700204,5.936651341585795e-05,3.3345557944182114e-05,2.2406407662442187e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9984063506556853,1e-06,1e-06,0.0014640418159042774,9.090969163203655e-05,3.5079331464407314e-05,6.185053139753794e-07,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9985979630176371,1e-06,1e-06,0.0012922804888197558,1.720799233070538e-05,8.054434406560907e-05,9.00415714676261e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9991267520489973,1e-06,1e-06,0.0007535635018141786,8.5401883932713e-05,3.002030685722772e-05,1.262258398591646e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9987439163523651,1e-06,1e-06,0.0011203810285390413,3.45092021133658e-05,9.297556794588701e-05,5.2178490366100465e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.99818436225249,1e-06,1e-06,0.0016746151376626672,4.9292836982330105e-05,7.892296089194269e-05,9.806811973049145e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9982261234072054,1e-06,1e-06,0.0016910016803335258,1.641455233926872e-05,5.65732991741295e-05,6.8870609477023635e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9988139081028808,1e-06,1e-06,0.0011011823540506337,1.4710883848886293e-05,6.709257510174918e-05,1.0608411788797901e-07,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9989348143794359,1e-06,1e-06,0.0009268027054768562,7.68544058440363e-05,5.039024811794789e-05,8.13826112526305e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9992463465533314,1e-06,1e-06,0.0006754878908156155,2.2245390028276302e-06,7.13002099462173e-05,1.6408069039126072e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9997848103229836,1e-06,1e-06,0.00011825142734432433,3.713633110866882e-05,5.32913665998355e-05,3.5105519635963745e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9990746682581924,1e-06,1e-06,0.000832251905871655,4.3469784192784067e-05,3.7823290833456005e-05,8.786760909794617e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9984081189468699,1e-06,1e-06,0.0014637757602030035,9.277339891205449e-05,2.866083674906287e-05,3.6710572660410515e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9998832760540557,1e-06,1e-06,9.903823923986168e-05,6.690562046055226e-06,2.2873952685684376e-06,5.7077493898422564e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9991718226335324,1e-06,1e-06,0.0007001647134748942,2.3328373487173694e-05,9.508415017119683e-05,6.600129334317889e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9997240791011174,1e-06,1e-06,9.762445745446477e-05,9.452090764867495e-05,7.181676173975612e-05,8.958772039679665e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9991217962380767,1e-06,1e-06,0.0008074622214619033,5.5361317925858424e-05,1.1325656415253327e-05,1.0545661202427094e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9992065925616702,1e-06,1e-06,0.0007204815426663829,3.645705722689585e-05,3.0385787800572608e-05,3.0830506359408143e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9983391704333002,1e-06,1e-06,0.001610823406090733,4.034329751827159e-05,4.792785417089018e-06,1.8700776737025815e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9987192558986578,1e-06,1e-06,0.001130574235726801,6.607851769150381e-05,7.760689901541391e-05,3.4844489084019184e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9761899105939736,0.014840080032069205,0.0001569787711348824,0.0013887585755796277,0.00010139084453220536,1e-06,0.0028896857223369883,0.0044321954603734936,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9764428119442469,0.004486342224480812,0.0003286671890077687,0.004481475038225546,5.724069114348012e-06,1e-06,0.0021542193821863947,0.012099760152738257,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9854931213318477,0.00678937880227788,0.0003370126216164111,0.0013150593685546336,0.00015334567150167828,1e-06,0.0018640747005035667,0.004047007503698101,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.980359443602657,0.008001058571110952,0.0003099777600154225,0.004172980183738848,4.9987124301884345e-05,1e-06,0.0026218035263405747,0.004483749231835311,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9720196703700956,0.010598447781245844,0.0004705427574393288,0.0009674680248674943,0.00011391642651597462,1e-06,0.0011118521449215658,0.014717102494914194,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9683486372192752,0.005197055457799596,0.00042224740288965263,0.0028463487380841423,0.00014928251598488545,1e-06,0.0024588900544195848,0.02057653861154689,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9678275542748751,0.023522587666741333,0.00035088532575459496,0.0017326167599781357,0.0003477836957006603,1e-06,0.0014236573486143338,0.0047939149283358976,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9608715356711401,0.006549151583216936,0.0004126939228866587,0.003576939222699805,0.00026468548687625835,1e-06,0.0014643878364279993,0.02685960627675216,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9567049722379244,0.013220219251611173,0.0001398684180278047,0.00228369553372421,5.5063954300171096e-05,1e-06,0.001241020715502467,0.026354159888909805,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9775089345270863,0.009793595279865088,0.00012642263278800665,0.0025437586374032067,0.00011641080101767833,1e-06,0.0008919678347958216,0.009017910287043934,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9930649794042649,0.002116138750366303,2.5578077499827602e-05,0.0013316237214537085,0.00034177948290173656,1e-06,0.0027305639367706702,0.00038833662674291297,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9719761519925688,0.022943090484067823,0.0002572914920493039,0.0017416736027746618,9.738250519696003e-05,1e-06,0.002573774319598959,0.00040963560374351475,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9809989451569611,0.0024694338377644243,0.0002236613636389937,0.005675076874050913,0.00011836256505061723,1e-06,0.0012565411487440472,0.009256979053789955,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.958912716917528,0.018972348283514375,0.0001869278208445317,0.0046873103051002715,8.475846862337161e-05,1e-06,0.00029167703515291476,0.016863261169236553,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9833253899102784,0.0032107544328693924,9.258454565170915e-05,0.0010893411138876877,0.00017402721436931293,1e-06,0.0018073724085635194,0.01029953037437996,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9614398616537339,0.02371834546901907,0.0001658917752317395,0.0018777344664197234,7.918113904332349e-05,1e-06,0.00021824916778286196,0.012499736328769474,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9602030814184718,0.01246821563259203,0.00014226886202637997,0.005343703963028505,0.0002436773713099107,1e-06,0.0003386942895757019,0.02125935846299569,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9678892940812592,0.010242996407814288,0.0004732334269908127,0.0034151437777479583,0.00017862597376179837,1e-06,0.0019553994880697153,0.015844306844356223,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
