CO2,H2,Ar,N2,CH4,O2,CO,H2S,mixture_size,active_components,feed_source,template_name
0.99,0.009570983394296172,0.0,0.0,0.00042901660570383626,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.006047619532234719,0.0,0.0,0.0039523804677652884,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0016427219098801857,0.0,0.0,0.008357278090119822,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008772231678200888,0.0,0.0,0.0012277683217991199,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.003901919910631906,0.0,0.0,0.006098080089368104,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.002687618015468327,0.0,0.0,0.0073123819845316825,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.004902036942026226,0.0,0.0,0.005097963057973783,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00502314243759845,0.0,0.0,0.0049768575624015605,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0061415973221647935,0.0,0.0,0.0038584026778352167,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0037430070162771997,0.0,0.0,0.006256992983722809,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00596275401584499,0.0,0.0,0.004037245984155019,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008932535165333235,0.0,0.0,0.001067464834666773,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0020274336194339286,0.0,0.0,0.007972566380566079,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.006517071643395073,0.0,0.0,0.0034829283566049354,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.007658163172931401,0.0,0.0,0.002341836827068607,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0010768854266155195,0.0,0.0,0.008923114573384489,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008555294624522296,0.0,0.0,0.0014447053754777126,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00530623220198548,0.0,0.0,0.004693767798014529,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.007534102258181483,0.0,0.0,0.0024658977418185258,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.004584306959578943,0.0,0.0,0.005415693040421065,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00801105854562971,0.0,0.0,0.001988941454370299,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.006482624018758585,0.0,0.0,0.0035173759812414237,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.009417782785990992,0.0,0.0,0.0005822172140090156,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.004565166565585116,0.0,0.0,0.005434833434414892,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008645350203859124,0.0,0.0,0.001354649796140885,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.004732313353763467,0.0,0.0,0.005267686646236542,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008528662244811813,0.0,0.0,0.0014713377551881963,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008498261103611503,0.0,0.0,0.0015017388963885067,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.004397577082805405,0.0,0.0,0.005602422917194603,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.003386124307458028,0.0,0.0,0.0066138756925419795,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.006958081939713718,0.0,0.0,0.003041918060286291,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.003814530882167325,0.0,0.0,0.0061854691178326844,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.003381766522627942,0.0,0.0,0.0066182334773720675,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.003719870007720624,0.0,0.0,0.006280129992279386,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.007711036278457139,0.0,0.0,0.0022889637215428678,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0003510960764102364,0.0,0.0,0.009648903923589773,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0033714376932633674,0.0,0.0,0.006628562306736641,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.006902310267423608,0.0,0.0,0.0030976897325764017,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.004244866008881196,0.0,0.0,0.005755133991118812,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.006402799761989111,0.0,0.0,0.0035972002380108975,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.001279127325857483,0.0,0.0,0.008720872674142528,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00446157039178484,0.0,0.0,0.005538429608215169,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0010282679129367458,0.0,0.0,0.008971732087063262,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.003998705493050322,0.0,0.0,0.006001294506949686,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0031013463103383974,0.0,0.0,0.006898653689661612,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.007931409172244061,0.0,0.0,0.002068590827755948,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0015916623285052074,0.0,0.0,0.008408337671494803,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00034706583338743336,0.0,0.0,0.009652934166612576,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0010216387654994523,0.0,0.0,0.008978361234500557,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.007518478157130367,0.0,0.0,0.0024815218428696434,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.009034031869514712,0.0,0.0,0.0009659681304852966,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0015621771978722029,0.0,0.0,0.008437822802127806,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.004566333225922239,0.0,0.0,0.00543366677407777,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.006632198321886015,0.0,0.0,0.003367801678113994,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0034726578351368274,0.0,0.0,0.006527342164863181,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008195511303995553,0.0,0.0,0.0018044886960044565,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0011702673620831573,0.0,0.0,0.008829732637916851,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008430966574670778,0.0,0.0,0.0015690334253292313,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008187509565038572,0.0,0.0,0.001812490434961438,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.002988515952469026,0.0,0.0,0.007011484047530984,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0014815345529501063,0.0,0.0,0.008518465447049902,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00950376878063004,0.0,0.0,0.0004962312193699675,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0064520038871820565,0.0,0.0,0.0035479961128179515,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.003978373537451795,0.0,0.0,0.006021626462548213,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0015484869061976804,0.0,0.0,0.008451513093802328,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00429447836002005,0.0,0.0,0.005705521639979959,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.000308833950479873,0.0,0.0,0.009691166049520136,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.003521136925261674,0.0,0.0,0.006478863074738335,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0066236186048946235,0.0,0.0,0.0033763813951053845,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.004802604662003272,0.0,0.0,0.005197395337996739,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.007942648521904046,0.0,0.0,0.0020573514780959632,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.005946836515546559,0.0,0.0,0.004053163484453451,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.009698726933024655,0.0,0.0,0.0003012730669753533,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0022984922577823984,0.0,0.0,0.007701507742217611,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.009608846586485325,0.0,0.0,0.0003911534135146843,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0023279126720385456,0.0,0.0,0.007672087327961464,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00938228737969977,0.0,0.0,0.0006177126203002383,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0024679151203794623,0.0,0.0,0.007532084879620546,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.007978570639025857,0.0,0.0,0.002021429360974152,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0083192103396539,0.0,0.0,0.00168078966034611,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008397198531884186,0.0,0.0,0.0016028014681158226,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0007764318981354323,0.0,0.0,0.009223568101864577,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.007575211984237555,0.0,0.0,0.0024247880157624527,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.002212915095524293,0.0,0.0,0.007787084904475716,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0020964426163920997,0.0,0.0,0.00790355738360791,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.004012016608784853,0.0,0.0,0.005987983391215155,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.002933732945416631,0.0,0.0,0.007066267054583379,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008882349505672248,0.0,0.0,0.0011176504943277616,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00546040207070787,0.0,0.0,0.004539597929292139,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.009253080240883055,0.0,0.0,0.0007469197591169542,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.0028086076617068302,0.0,0.0,0.0071913923382931795,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.007057557751527861,0.0,0.0,0.002942442248472148,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.008305515809638989,0.0,0.0,0.001694484190361021,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.99,0.00797105316602392,0.0,0.0,0.002028946833976088,0.0,0.0,0.0,3,"CO2,H2,CH4",random,dirichlet
0.95,0.012652245831801625,0.0,0.0,0.0,0.037347754168198424,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04558018904935899,0.0,0.0,0.0,0.004419810950641049,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.027076860576206566,0.0,0.0,0.0,0.022923139423793478,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.013036320545667565,0.0,0.0,0.0,0.03696367945433248,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04254162859797515,0.0,0.0,0.0,0.007458371402024899,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.0020150399753420794,0.0,0.0,0.0,0.04798496002465797,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.042574436938490584,0.0,0.0,0.0,0.007425563061509464,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.006069613077333287,0.0,0.0,0.0,0.04393038692266676,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04030718176128145,0.0,0.0,0.0,0.009692818238718598,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04727605079259368,0.0,0.0,0.0,0.0027239492074063636,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03946242192236346,0.0,0.0,0.0,0.010537578077636578,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.008344504237018293,0.0,0.0,0.0,0.041655495762981755,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.025066007798814887,0.0,0.0,0.0,0.02493399220118515,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.040508002593485685,0.0,0.0,0.0,0.009491997406514357,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.003815840533846025,0.0,0.0,0.0,0.04618415946615402,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.02144543973797029,0.0,0.0,0.0,0.02855456026202976,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.008230776075088632,0.0,0.0,0.0,0.04176922392491141,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.006200683927738674,0.0,0.0,0.0,0.04379931607226136,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04165319472888861,0.0,0.0,0.0,0.008346805271111434,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03243074129875654,0.0,0.0,0.0,0.01756925870124351,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.0011832710661280458,0.0,0.0,0.0,0.048816728933872004,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.027735178000498996,0.0,0.0,0.0,0.02226482199950104,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.0238739397427074,0.0,0.0,0.0,0.026126060257292645,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03334459985425582,0.0,0.0,0.0,0.01665540014574422,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04190754558253486,0.0,0.0,0.0,0.008092454417465183,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.021403416784359475,0.0,0.0,0.0,0.028596583215640566,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.023080407995278503,0.0,0.0,0.0,0.026919592004721545,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.0028735472617595617,0.0,0.0,0.0,0.04712645273824048,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.013402313804452531,0.0,0.0,0.0,0.03659768619554752,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03555185018915042,0.0,0.0,0.0,0.014448149810849619,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.004497111904326956,0.0,0.0,0.0,0.045502888095673086,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03265645952946258,0.0,0.0,0.0,0.01734354047053746,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.027267064168147757,0.0,0.0,0.0,0.022732935831852288,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04219023547216345,0.0,0.0,0.0,0.007809764527836596,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.01174644514770409,0.0,0.0,0.0,0.03825355485229595,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.012673542715551081,0.0,0.0,0.0,0.037326457284448965,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03862742007258071,0.0,0.0,0.0,0.011372579927419342,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.01644023723383431,0.0,0.0,0.0,0.03355976276616573,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.005894204722775952,0.0,0.0,0.0,0.044105795277224094,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.02623215401095776,0.0,0.0,0.0,0.02376784598904228,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.044783821883935405,0.0,0.0,0.0,0.0052161781160646415,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.02622546445698609,0.0,0.0,0.0,0.02377453554301396,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.027434885569264978,0.0,0.0,0.0,0.022565114430735056,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.010081548643853478,0.0,0.0,0.0,0.039918451356146564,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03604644646531064,0.0,0.0,0.0,0.013953553534689408,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.007027957855227202,0.0,0.0,0.0,0.04297204214477285,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.02233010603513375,0.0,0.0,0.0,0.027669893964866302,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.0357262292785919,0.0,0.0,0.0,0.014273770721408145,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.043380326700656634,0.0,0.0,0.0,0.006619673299343404,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.009430180205285969,0.0,0.0,0.0,0.04056981979471408,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.004743741751863937,0.0,0.0,0.0,0.04525625824813611,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.022768625720009563,0.0,0.0,0.0,0.02723137427999048,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.0022118123887597428,0.0,0.0,0.0,0.047788187611240304,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.02611944951612377,0.0,0.0,0.0,0.023880550483876273,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.022347604761441164,0.0,0.0,0.0,0.02765239523855888,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.011231959736026703,0.0,0.0,0.0,0.03876804026397334,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04964311927848251,0.0,0.0,0.0,0.0003568807215175346,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.005332560100523323,0.0,0.0,0.0,0.04466743989947672,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04821995204293536,0.0,0.0,0.0,0.0017800479570646804,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.01000299066995493,0.0,0.0,0.0,0.039997009330045116,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04753576164334622,0.0,0.0,0.0,0.0024642383566538277,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03854144399566053,0.0,0.0,0.0,0.011458556004339511,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.018476701813323226,0.0,0.0,0.0,0.03152329818667682,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.024544106718876465,0.0,0.0,0.0,0.025455893281123583,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03695792140342577,0.0,0.0,0.0,0.013042078596574275,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.041150881669682095,0.0,0.0,0.0,0.008849118330317955,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04868507418431632,0.0,0.0,0.0,0.001314925815683722,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.011161522456308508,0.0,0.0,0.0,0.03883847754369154,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.041333848913612366,0.0,0.0,0.0,0.008666151086387675,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.01789153892371805,0.0,0.0,0.0,0.032108461076282,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.02496940877188126,0.0,0.0,0.0,0.025030591228118786,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.0034982915224841048,0.0,0.0,0.0,0.046501708477515946,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.00552598870552274,0.0,0.0,0.0,0.0444740112944773,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.035497033902634534,0.0,0.0,0.0,0.014502966097365504,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.004930135039418121,0.0,0.0,0.0,0.04506986496058193,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.026017923165004155,0.0,0.0,0.0,0.023982076834995886,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.02955507682510538,0.0,0.0,0.0,0.02044492317489467,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.012210538623256809,0.0,0.0,0.0,0.037789461376743244,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.015208517029675295,0.0,0.0,0.0,0.03479148297032475,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.011450312549695661,0.0,0.0,0.0,0.03854968745030438,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.019861289278208172,0.0,0.0,0.0,0.030138710721791872,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.016773524321740778,0.0,0.0,0.0,0.03322647567825927,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.015053541844335267,0.0,0.0,0.0,0.03494645815566477,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04252782763149635,0.0,0.0,0.0,0.007472172368503683,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04044982486992703,0.0,0.0,0.0,0.009550175130073023,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.024395909339645437,0.0,0.0,0.0,0.025604090660354607,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03882337661597159,0.0,0.0,0.0,0.011176623384028455,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.025739490982236463,0.0,0.0,0.0,0.024260509017763585,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04645028191674343,0.0,0.0,0.0,0.0035497180832566146,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.035479534293309606,0.0,0.0,0.0,0.014520465706690435,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03406502230219889,0.0,0.0,0.0,0.015934977697801153,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04215900663952589,0.0,0.0,0.0,0.007840993360474153,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.021449642354520987,0.0,0.0,0.0,0.028550357645479054,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03345808385476329,0.0,0.0,0.0,0.016541916145236753,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.010253715647128825,0.0,0.0,0.0,0.03974628435287122,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.032935764051732756,0.0,0.0,0.0,0.01706423594826728,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.009439882010791602,0.0,0.0,0.0,0.04056011798920844,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.024201463775608254,0.0,0.0,0.0,0.02579853622439179,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.008161699773871952,0.0,0.0,0.0,0.04183830022612809,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.035920746663250014,0.0,0.0,0.0,0.014079253336750034,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.024769030333413954,0.0,0.0,0.0,0.02523096966658609,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.0037477029604500722,0.0,0.0,0.0,0.04625229703954997,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.02909824481508123,0.0,0.0,0.0,0.020901755184918817,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.013952911358610601,0.0,0.0,0.0,0.03604708864138944,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.025934000298597194,0.0,0.0,0.0,0.02406599970140286,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03663588472542293,0.0,0.0,0.0,0.013364115274577116,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04785491697148086,0.0,0.0,0.0,0.0021450830285191813,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.030238097661173597,0.0,0.0,0.0,0.01976190233882644,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.00821360954940093,0.0,0.0,0.0,0.04178639045059911,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04386115839100444,0.0,0.0,0.0,0.0061388416089955995,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.01950959955315953,0.0,0.0,0.0,0.03049040044684052,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.013438090077341633,0.0,0.0,0.0,0.03656190992265841,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.02451018471013113,0.0,0.0,0.0,0.025489815289868916,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.025115712187992252,0.0,0.0,0.0,0.024884287812007803,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.030707986610823967,0.0,0.0,0.0,0.019292013389176084,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.018715035081385997,0.0,0.0,0.0,0.031284964918614044,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.02981377007922495,0.0,0.0,0.0,0.020186229920775095,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04466267582666618,0.0,0.0,0.0,0.005337324173333865,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.010137168097169642,0.0,0.0,0.0,0.039862831902830395,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.03258535821697536,0.0,0.0,0.0,0.017414641783024678,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.038290815864657005,0.0,0.0,0.0,0.011709184135343035,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.005384427133077597,0.0,0.0,0.0,0.04461557286692244,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.04277647312261148,0.0,0.0,0.0,0.007223526877388564,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
0.95,0.026531161009927397,0.0,0.0,0.0,0.023468838990072648,0.0,0.0,3,"CO2,H2,O2",random,dirichlet
